"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Feb 02 04:53:53 GMT 2024","Fri Feb 02 04:53:53 GMT 2024","37","Open Banking Gateway API - AC","Users","Update User","","","Update User - Activate",""
"failed","Fri Feb 02 04:53:56 GMT 2024","Fri Feb 02 04:53:56 GMT 2024","36","Open Banking Gateway API - AP","Users","Create user","","","Create User - Duplicate user",""
"failed","Fri Feb 02 04:53:54 GMT 2024","Fri Feb 02 04:53:54 GMT 2024","38","Open Banking Gateway API - AP","Onboarding","Reset Password","","","Reset Password - Mismatched Password",""
"failed","Fri Feb 02 04:53:54 GMT 2024","Fri Feb 02 04:53:54 GMT 2024","35","Open Banking Gateway API - AC","Collections","View all collections Copy","","","List Collections",""
"failed","Fri Feb 02 04:53:53 GMT 2024","Fri Feb 02 04:53:53 GMT 2024","38","Open Banking Gateway API - AC","Profile","Change Password","","","Change Password - Mismatched Password",""
"passed","Fri Feb 02 04:53:49 GMT 2024","Fri Feb 02 04:53:49 GMT 2024","32","Mocked Services","Direct Debit","","","","Toggle Direct Debit Status",""
"failed","Fri Feb 02 04:53:52 GMT 2024","Fri Feb 02 04:53:52 GMT 2024","36","Open Banking Gateway API - AC","Roles","Set role permissions","","","Set Role Permissions - Duplicate permission",""
"failed","Fri Feb 02 04:53:54 GMT 2024","Fri Feb 02 04:53:54 GMT 2024","39","Open Banking Gateway API - AP","Onboarding","Login","","","Login - Incorrect email",""
"failed","Fri Feb 02 04:53:50 GMT 2024","Fri Feb 02 04:53:50 GMT 2024","40","Open Banking Gateway API - AC","Onboarding","Sign Up","","","Sign Up - Duplicate account Copy",""
"failed","Fri Feb 02 04:53:57 GMT 2024","Fri Feb 02 04:53:57 GMT 2024","42","Open Banking Gateway API - AP","Collections","Update Collection","","","Update Collection - Blank description",""
"failed","Fri Feb 02 04:53:53 GMT 2024","Fri Feb 02 04:53:53 GMT 2024","38","Open Banking Gateway API - AC","Profile","2FA > Setup 2FA","","","Setup 2FA - No authorization",""
"failed","Fri Feb 02 04:53:56 GMT 2024","Fri Feb 02 04:53:56 GMT 2024","35","Open Banking Gateway API - AP","Users","View all users","","","List Users - No access",""
"failed","Fri Feb 02 04:53:56 GMT 2024","Fri Feb 02 04:53:56 GMT 2024","38","Open Banking Gateway API - AP","Users","Delete User","","","Delete User - Already deleted",""
"failed","Fri Feb 02 04:53:57 GMT 2024","Fri Feb 02 04:53:57 GMT 2024","36","Open Banking Gateway API - AP","Collections","Create collection","","","Create Collection - Duplicate",""
"failed","Fri Feb 02 04:53:51 GMT 2024","Fri Feb 02 04:53:52 GMT 2024","37","Open Banking Gateway API - AC","Roles","Update role","","","Update Role - No access",""
"failed","Fri Feb 02 04:53:58 GMT 2024","Fri Feb 02 04:53:58 GMT 2024","37","Open Banking Gateway API - AP","Collections","Update API Endpoint","","","Update API Endpoint - Invalid Method",""
"failed","Fri Feb 02 04:53:51 GMT 2024","Fri Feb 02 04:53:51 GMT 2024","44","Open Banking Gateway API - AC","Onboarding","Reset Password","","","Reset Password",""
"failed","Fri Feb 02 04:53:54 GMT 2024","Fri Feb 02 04:53:54 GMT 2024","36","Open Banking Gateway API - AP","Onboarding","Login","","","Login - Blank email field",""
"failed","Fri Feb 02 04:53:52 GMT 2024","Fri Feb 02 04:53:52 GMT 2024","38","Open Banking Gateway API - AC","Roles","Delete role","","","Delete Role",""
"failed","Fri Feb 02 04:53:57 GMT 2024","Fri Feb 02 04:53:57 GMT 2024","39","Open Banking Gateway API - AP","Profile","Change Password","","","Change Password - Incorrect Old Password",""
"failed","Fri Feb 02 04:53:53 GMT 2024","Fri Feb 02 04:53:53 GMT 2024","40","Open Banking Gateway API - AC","Profile","2FA > Verify 2FA","","","Verify 2FA",""
"passed","Fri Feb 02 04:53:48 GMT 2024","Fri Feb 02 04:53:48 GMT 2024","51","Consent Management","Admin","","","","Create AP",""
"passed","Fri Feb 02 04:53:51 GMT 2024","Fri Feb 02 04:53:51 GMT 2024","35","Open Banking Gateway API - AC","Roles","Create role","","","Create Role",""
"passed","Fri Feb 02 04:53:54 GMT 2024","Fri Feb 02 04:53:54 GMT 2024","30","Open Banking Gateway API - AC","","","","","Check Health",""
